system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
368,480.0,-29.42862892150879,-25.568157196044922,3.860471725463867,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5061907055616,19.97879401285897]}"
369,480.0,-30.577632904052734,-24.97566795349121,5.601965427398682,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50598794524736,19.978985918082746]}"
370,480.0,-28.71420669555664,-25.4239559173584,3.2902512550354004,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5057851849331,19.97917782330651]}"
371,480.0,-30.016845703125,-24.889657974243164,5.127188682556152,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50558242461886,19.979369728530283]}"
372,480.0,-29.40506362915039,-25.042800903320312,4.36226224899292,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50537966430461,19.979561633754056]}"
373,480.0,-29.60932159423828,-24.138927459716797,5.470395088195801,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50517690399037,19.97975353897782]}"
374,480.0,-28.644887924194336,-23.55353355407715,5.0913543701171875,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50497414367614,19.979945444201594]}"
375,480.0,-28.70384407043457,-24.412845611572266,4.290998458862305,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50477138336188,19.980137349425362]}"
376,480.0,-27.79515838623047,-22.900663375854492,4.894495010375977,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50456862304765,19.98032925464913]}"
377,480.0,-28.04725456237793,-21.646894454956055,6.400359153747559,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50436586273341,19.980521159872907]}"
378,487.0,-26.8056697845459,-20.72964859008789,6.076020240783691,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,480,180,576.375,892.5,20.447133325087012,"{""type"":""Point"",""coordinates"":[76.50416310241917,19.980713065096673]}"
379,486.0,-17.043725967407227,-10.64697265625,6.396752834320068,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,480,190,576.375,892.5,3.048805035510583,"{""type"":""Point"",""coordinates"":[76.50396034210492,19.98090497032044]}"
380,496.0,-11.155715942382812,-5.698748588562012,5.456966876983643,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,480,110,576.375,892.5,23.078679858032977,"{""type"":""Point"",""coordinates"":[76.50375758179067,19.981096875544218]}"
381,502.0,-11.732151985168457,-5.406534671783447,6.325616836547852,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,480,113,576.375,892.5,28.040705925456546,"{""type"":""Point"",""coordinates"":[76.50355482147643,19.981288780767986]}"
382,510.0,-11.770061492919922,-5.067759037017822,6.7023024559021,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,480,180,576.375,892.5,28.04073139690062,"{""type"":""Point"",""coordinates"":[76.50335206116219,19.98148068599176]}"
383,529.0,-10.473612785339355,-4.823533535003662,5.650079727172852,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,480,102,576.375,892.5,25.611195777317832,"{""type"":""Point"",""coordinates"":[76.50314930084794,19.98167259121553]}"
384,548.0,-10.651345252990723,-4.220010757446289,6.431334972381592,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,480,110,576.375,892.5,35.62428843799008,"{""type"":""Point"",""coordinates"":[76.5029465405337,19.9818644964393]}"
385,548.0,-9.718228340148926,-4.224942207336426,5.493285655975342,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,480,180,576.375,892.5,34.6991448910165,"{""type"":""Point"",""coordinates"":[76.50274378021946,19.98205640166307]}"
386,576.0,-9.906540870666504,-3.2258808612823486,6.680659770965576,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,480,68,576.375,892.5,38.622628275948294,"{""type"":""Point"",""coordinates"":[76.50254101990521,19.98224830688684]}"
387,587.0,-13.349376678466797,-6.137031078338623,7.212345123291016,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,480,134,576.375,892.5,14.912472575812828,"{""type"":""Point"",""coordinates"":[76.50233825959097,19.98244021211061]}"
388,598.0,-16.655027389526367,-10.150808334350586,6.5042195320129395,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,480,189,576.375,892.5,17.951470534373573,"{""type"":""Point"",""coordinates"":[76.50213549927672,19.982632117334383]}"
389,597.0,-18.129396438598633,-11.92498779296875,6.204408168792725,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50193273896248,19.98282402255815]}"
390,596.0,-16.651248931884766,-10.67380142211914,5.977446556091309,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,480,199,576.375,892.5,6.080522744187371,"{""type"":""Point"",""coordinates"":[76.50172997864824,19.98301592778192]}"
391,595.0,-15.778554916381836,-10.154336929321289,5.624217987060547,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,480,180,576.375,892.5,3.0488506869635805,"{""type"":""Point"",""coordinates"":[76.50152721833399,19.983207833005693]}"
392,595.0,-16.907520294189453,-11.849028587341309,5.058492183685303,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,480,199,576.375,892.5,6.791893730043523,"{""type"":""Point"",""coordinates"":[76.50132445801975,19.983399738229462]}"
393,592.0,-18.216516494750977,-12.059961318969727,6.15655517578125,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50112169770551,19.983591643453234]}"
394,592.0,-17.804384231567383,-11.13499927520752,6.669384479522705,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,480,180,576.375,892.5,3.048860470117363,"{""type"":""Point"",""coordinates"":[76.50091893739126,19.983783548677007]}"
395,591.0,-17.812685012817383,-9.969481468200684,7.843203067779541,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,480,190,576.375,892.5,9.560732233885961,"{""type"":""Point"",""coordinates"":[76.50071617707702,19.98397545390078]}"
396,588.0,-17.621721267700195,-9.522640228271484,8.099081993103027,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50051341676279,19.98416735912454]}"
397,587.0,-18.082107543945312,-10.975811004638672,7.106295585632324,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,480,180,576.375,892.5,3.0488718839507567,"{""type"":""Point"",""coordinates"":[76.50031065644853,19.98435926434832]}"
398,586.0,-17.40149688720703,-11.618709564208984,5.782788276672363,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,480,171,576.375,892.5,6.791944205000686,"{""type"":""Point"",""coordinates"":[76.5001078961343,19.984551169572086]}"
399,586.0,-18.899145126342773,-12.511878967285156,6.387265205383301,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,480,171,576.375,892.5,3.048880037200654,"{""type"":""Point"",""coordinates"":[76.49990513582004,19.98474307479586]}"
400,583.0,-17.90268898010254,-11.728828430175781,6.173861026763916,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,480,180,576.375,892.5,12.027230281773697,"{""type"":""Point"",""coordinates"":[76.4997023755058,19.984934980019627]}"
401,584.0,-16.518638610839844,-9.986763000488281,6.5318756103515625,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,480,171,576.375,892.5,6.791965837233411,"{""type"":""Point"",""coordinates"":[76.49949961519157,19.9851268852434]}"
402,582.0,-17.161657333374023,-10.608929634094238,6.552727222442627,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,480,171,576.375,892.5,4.307723024976351,"{""type"":""Point"",""coordinates"":[76.49929685487731,19.985318790467165]}"
403,583.0,-15.635261535644531,-9.997504234313965,5.637757301330566,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.49909409456308,19.985510695690945]}"
404,582.0,-16.203723907470703,-10.15498161315918,6.048741340637207,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.49889133424882,19.98570260091471]}"
405,580.0,-16.097251892089844,-9.303926467895508,6.793325424194336,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,480,199,576.375,892.5,6.792001893295953,"{""type"":""Point"",""coordinates"":[76.49868857393459,19.985894506138482]}"
406,581.0,-19.610593795776367,-11.017770767211914,8.592822074890137,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,480,199,576.375,892.5,6.080642395348524,"{""type"":""Point"",""coordinates"":[76.49848581362035,19.98608641136225]}"
407,578.0,-16.835922241210938,-9.031527519226074,7.80439567565918,315,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,480,190,576.375,892.5,4.307748321755091,"{""type"":""Point"",""coordinates"":[76.4982830533061,19.98627831658602]}"
