system:index,DEM,VH,VV,VV_VH_diff,azimuth,distance_m,hillshade,slope,.geo
254,345.0,-22.31410026550293,-16.34899139404297,5.965108394622803,180,1500,171,3.0338067739045127,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.185157667789532]}"
255,327.0,-27.687543869018555,-22.533245086669922,5.154298305511475,225,0,180,0.0,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.171587919282207]}"
256,327.0,-28.11246681213379,-21.663122177124023,6.449345111846924,225,30,161,6.050210944718242,"{""type"":""Point"",""coordinates"":[127.79491879387143,-19.171779824505972]}"
257,329.0,-26.59153938293457,-19.89937400817871,6.692164421081543,225,60,180,0.0,"{""type"":""Point"",""coordinates"":[127.79471704411874,-19.171971729729748]}"
258,331.0,-24.709476470947266,-16.01442527770996,8.695050239562988,225,90,161,6.758094201123991,"{""type"":""Point"",""coordinates"":[127.79451529436604,-19.172163634953513]}"
259,330.0,-20.097707748413086,-13.146860122680664,6.950848579406738,225,120,190,4.286117829738019,"{""type"":""Point"",""coordinates"":[127.79431354461335,-19.172355540177286]}"
260,329.0,-19.79359245300293,-11.834539413452148,7.959052085876465,225,150,190,4.286124425793173,"{""type"":""Point"",""coordinates"":[127.79411179486065,-19.172547445401054]}"
261,328.0,-19.21717071533203,-12.563887596130371,6.65328311920166,225,180,180,0.0,"{""type"":""Point"",""coordinates"":[127.79391004510794,-19.172739350624827]}"
262,329.0,-19.21937370300293,-12.842037200927734,6.377336502075195,225,210,171,4.286133220822883,"{""type"":""Point"",""coordinates"":[127.79370829535526,-19.172931255848596]}"
263,329.0,-19.822935104370117,-15.178324699401855,4.64461088180542,225,240,161,6.050257327427237,"{""type"":""Point"",""coordinates"":[127.79350654560257,-19.173123161072372]}"
264,330.0,-20.081737518310547,-14.409929275512695,5.67180871963501,225,270,180,0.0,"{""type"":""Point"",""coordinates"":[127.79330479584985,-19.17331506629614]}"
265,332.0,-20.922527313232422,-15.39250659942627,5.5300211906433105,225,300,161,6.758149363699444,"{""type"":""Point"",""coordinates"":[127.79310304609717,-19.17350697151991]}"
266,332.0,-19.463363647460938,-14.229576110839844,5.23378849029541,225,330,143,12.325808707915922,"{""type"":""Point"",""coordinates"":[127.79290129634445,-19.17369887674368]}"
267,338.0,-16.469728469848633,-10.578096389770508,5.891632080078125,225,360,84,32.454317516157765,"{""type"":""Point"",""coordinates"":[127.79269954659176,-19.173890781967447]}"
268,357.0,-14.207408905029297,-6.306751728057861,7.900656700134277,225,390,180,20.353411501076764,"{""type"":""Point"",""coordinates"":[127.79249779683906,-19.17408268719122]}"
269,369.0,-14.78372859954834,-5.263489723205566,9.520238876342773,225,420,87,35.41341535859273,"{""type"":""Point"",""coordinates"":[127.79229604708637,-19.174274592414996]}"
270,375.0,-16.033641815185547,-8.622112274169922,7.411529541015625,225,450,152,9.033735040701414,"{""type"":""Point"",""coordinates"":[127.79209429733368,-19.17446649763876]}"
271,378.0,-21.16025733947754,-12.93064022064209,8.229616165161133,225,480,218,11.968625009128397,"{""type"":""Point"",""coordinates"":[127.79189254758097,-19.17465840286253]}"
272,372.0,-21.778133392333984,-13.480076789855957,8.298056602478027,225,510,180,6.050322268698364,"{""type"":""Point"",""coordinates"":[127.79169079782828,-19.174850308086306]}"
273,367.0,-18.896045684814453,-13.520623207092285,5.375422477722168,225,540,226,14.841212312265407,"{""type"":""Point"",""coordinates"":[127.79148904807559,-19.17504221331007]}"
274,363.0,-18.165790557861328,-10.894200325012207,7.271590232849121,225,570,199,13.333449572072592,"{""type"":""Point"",""coordinates"":[127.79128729832289,-19.175234118533844]}"
275,359.0,-18.7307071685791,-12.484667778015137,6.246040344238281,225,600,208,10.817736237716748,"{""type"":""Point"",""coordinates"":[127.7910855485702,-19.17542602375761]}"
276,356.0,-18.96198272705078,-12.143787384033203,6.818194389343262,225,630,180,0.0,"{""type"":""Point"",""coordinates"":[127.7908837988175,-19.175617928981385]}"
277,353.0,-21.265806198120117,-14.974383354187012,6.291423320770264,225,660,209,9.033808246843641,"{""type"":""Point"",""coordinates"":[127.7906820490648,-19.175809834205158]}"
278,353.0,-23.071393966674805,-13.562511444091797,9.508883476257324,225,690,180,0.0,"{""type"":""Point"",""coordinates"":[127.79048029931211,-19.17600173942893]}"
279,351.0,-21.984434127807617,-14.777486801147461,7.206946849822998,225,720,180,3.0336429947841057,"{""type"":""Point"",""coordinates"":[127.79027854955942,-19.1761936446527]}"
280,351.0,-21.341943740844727,-14.110650062561035,7.231293201446533,225,750,190,3.033646113531018,"{""type"":""Point"",""coordinates"":[127.79007679980671,-19.176385549876468]}"
281,351.0,-21.558067321777344,-15.518266677856445,6.039800643920898,225,780,171,3.033649232638094,"{""type"":""Point"",""coordinates"":[127.78987505005402,-19.176577455100233]}"
282,352.0,-21.34914779663086,-14.940303802490234,6.408843040466309,225,810,180,0.0,"{""type"":""Point"",""coordinates"":[127.78967330030133,-19.17676936032401]}"
283,352.0,-21.199487686157227,-14.82243824005127,6.377049446105957,225,840,180,0.0,"{""type"":""Point"",""coordinates"":[127.78947155054861,-19.176961265547778]}"
284,350.0,-21.33057403564453,-15.465429306030273,5.8651442527771,225,870,190,3.03366014866941,"{""type"":""Point"",""coordinates"":[127.78926980079594,-19.177153170771554]}"
285,350.0,-21.176525115966797,-15.296607971191406,5.879917621612549,225,900,171,3.0336632674313737,"{""type"":""Point"",""coordinates"":[127.78906805104322,-19.17734507599532]}"
286,351.0,-21.952133178710938,-15.648735046386719,6.303399085998535,225,930,180,0.0,"{""type"":""Point"",""coordinates"":[127.78886630129053,-19.17753698121909]}"
287,351.0,-22.684606552124023,-15.918450355529785,6.766157150268555,225,960,180,0.0,"{""type"":""Point"",""coordinates"":[127.78866455153782,-19.177728886442864]}"
288,349.0,-22.190324783325195,-15.804389953613281,6.385935306549072,225,990,199,6.758328671214216,"{""type"":""Point"",""coordinates"":[127.78846280178513,-19.177920791666633]}"
289,349.0,-23.449848175048828,-16.187108993530273,7.262739181518555,225,1020,180,0.0,"{""type"":""Point"",""coordinates"":[127.78826105203244,-19.178112696890405]}"
290,350.0,-22.587629318237305,-15.970179557800293,6.61745023727417,225,1050,180,3.033680422696504,"{""type"":""Point"",""coordinates"":[127.78805930227973,-19.178304602114167]}"
291,351.0,-21.32280921936035,-15.53903865814209,5.78377103805542,225,1080,180,3.0336851015277846,"{""type"":""Point"",""coordinates"":[127.78785755252704,-19.178496507337943]}"
292,351.0,-21.6076717376709,-14.909989356994629,6.697681903839111,225,1110,190,4.286282761572282,"{""type"":""Point"",""coordinates"":[127.78765580277435,-19.178688412561712]}"
293,350.0,-20.131507873535156,-14.000368118286133,6.131140232086182,225,1140,180,0.0,"{""type"":""Point"",""coordinates"":[127.78745405302165,-19.178880317785488]}"
294,350.0,-20.382783889770508,-14.973255157470703,5.409529209136963,225,1170,171,3.033696019222306,"{""type"":""Point"",""coordinates"":[127.78725230326896,-19.179072223009257]}"
295,351.0,-19.72702407836914,-13.892108917236328,5.8349151611328125,225,1200,171,4.286298158270349,"{""type"":""Point"",""coordinates"":[127.78705055351627,-19.179264128233026]}"
296,352.0,-19.350418090820312,-13.869757652282715,5.4806599617004395,225,1230,180,0.0,"{""type"":""Point"",""coordinates"":[127.78684880376356,-19.17945603345679]}"
297,350.0,-20.26287269592285,-14.938482284545898,5.324389934539795,225,1260,180,6.050495477172943,"{""type"":""Point"",""coordinates"":[127.78664705401087,-19.179647938680567]}"
298,348.0,-20.720680236816406,-15.589070320129395,5.1316094398498535,225,1290,180,6.05050475739103,"{""type"":""Point"",""coordinates"":[127.78644530425818,-19.179839843904332]}"
299,349.0,-20.229162216186523,-14.535595893859863,5.693565845489502,225,1320,171,3.033713175980654,"{""type"":""Point"",""coordinates"":[127.78624355450548,-19.180031749128112]}"
300,349.0,-19.435497283935547,-13.963746070861816,5.4717512130737305,225,1350,180,0.0,"{""type"":""Point"",""coordinates"":[127.78604180475278,-19.180223654351877]}"
301,349.0,-18.51251983642578,-13.535428047180176,4.977091312408447,225,1380,180,3.033719414581166,"{""type"":""Point"",""coordinates"":[127.7858400550001,-19.18041555957565]}"
302,348.0,-19.915590286254883,-13.425300598144531,6.490289211273193,225,1410,180,3.033724094229977,"{""type"":""Point"",""coordinates"":[127.78563830524737,-19.180607464799415]}"
303,348.0,-19.568830490112305,-13.663986206054688,5.904843330383301,225,1440,171,3.033727213758389,"{""type"":""Point"",""coordinates"":[127.7854365554947,-19.180799370023184]}"
304,346.0,-20.066516876220703,-13.586705207824707,6.47981071472168,225,1470,161,8.525235985050664,"{""type"":""Point"",""coordinates"":[127.78523480574201,-19.18099127524696]}"
305,348.0,-20.674612045288086,-13.639398574829102,7.035213947296143,225,1500,180,0.0,"{""type"":""Point"",""coordinates"":[127.78503305598929,-19.18118318047073]}"
306,327.0,-27.687543869018555,-22.533245086669922,5.154298305511475,270,0,180,0.0,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.171587919282207]}"
307,328.0,-27.642780303955078,-21.57317352294922,6.069607734680176,270,30,171,6.75807006858084,"{""type"":""Point"",""coordinates"":[127.79483522638766,-19.171587919282203]}"
308,329.0,-26.884109497070312,-20.275333404541016,6.608775615692139,270,60,171,4.286098041901468,"{""type"":""Point"",""coordinates"":[127.79454990915119,-19.171587919282203]}"
309,329.0,-23.044076919555664,-12.68036937713623,10.36370849609375,270,90,180,0.0,"{""type"":""Point"",""coordinates"":[127.79426459191471,-19.171587919282203]}"
310,329.0,-19.354156494140625,-11.469342231750488,7.8848137855529785,270,120,180,0.0,"{""type"":""Point"",""coordinates"":[127.79397927467825,-19.171587919282203]}"
311,330.0,-19.105052947998047,-12.764918327331543,6.340135097503662,270,150,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79369395744177,-19.171587919282203]}"
312,330.0,-20.084272384643555,-14.007749557495117,6.076523303985596,270,180,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79340864020531,-19.171587919282207]}"
313,330.0,-19.660921096801758,-14.160555839538574,5.500365734100342,270,210,180,0.0,"{""type"":""Point"",""coordinates"":[127.79312332296884,-19.171587919282203]}"
314,333.0,-20.830923080444336,-14.87129020690918,5.959632873535156,270,240,152,9.513519722399014,"{""type"":""Point"",""coordinates"":[127.79283800573236,-19.171587919282203]}"
315,337.0,-20.565540313720703,-14.600348472595215,5.965190887451172,270,270,143,14.840912815291338,"{""type"":""Point"",""coordinates"":[127.7925526884959,-19.171587919282203]}"
316,338.0,-21.523317337036133,-14.576541900634766,6.946774482727051,270,300,171,6.758070068686759,"{""type"":""Point"",""coordinates"":[127.79226737125943,-19.171587919282203]}"
317,347.0,-18.218669891357422,-10.217589378356934,8.001079559326172,270,330,180,0.0,"{""type"":""Point"",""coordinates"":[127.79198205402295,-19.171587919282203]}"
318,358.0,-14.095585823059082,-5.031043529510498,9.064541816711426,270,360,180,6.050201668390813,"{""type"":""Point"",""coordinates"":[127.79169673678649,-19.171587919282203]}"
319,366.0,-14.262693405151367,-5.7808146476745605,8.481878280639648,270,390,180,0.0,"{""type"":""Point"",""coordinates"":[127.79141141955004,-19.171587919282203]}"
320,367.0,-22.539052963256836,-14.02375316619873,8.515298843383789,270,420,180,9.033579494350127,"{""type"":""Point"",""coordinates"":[127.79112610231356,-19.171587919282203]}"
321,358.0,-21.96318244934082,-13.733731269836426,8.229450225830078,270,450,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79084078507711,-19.171587919282203]}"
322,355.0,-20.333559036254883,-13.583151817321777,6.750406742095947,270,480,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79055546784063,-19.171587919282203]}"
323,352.0,-22.324941635131836,-14.633139610290527,7.69180154800415,270,510,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79027015060414,-19.171587919282203]}"
324,351.0,-22.8623046875,-15.65401554107666,7.20828914642334,270,540,180,0.0,"{""type"":""Point"",""coordinates"":[127.7899848333677,-19.171587919282203]}"
325,350.0,-22.461925506591797,-15.768579483032227,6.6933465003967285,270,570,180,6.050201668390813,"{""type"":""Point"",""coordinates"":[127.7896995161312,-19.171587919282203]}"
326,351.0,-23.327112197875977,-15.567570686340332,7.759541034698486,270,600,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.78941419889476,-19.171587919282203]}"
327,352.0,-24.444604873657227,-15.021330833435059,9.423274040222168,270,630,180,0.0,"{""type"":""Point"",""coordinates"":[127.78912888165829,-19.171587919282203]}"
328,350.0,-22.536396026611328,-15.394777297973633,7.141618251800537,270,660,171,3.0335572385529628,"{""type"":""Point"",""coordinates"":[127.78884356442181,-19.171587919282203]}"
329,351.0,-23.328933715820312,-15.96633243560791,7.362600326538086,270,690,171,3.033557238313465,"{""type"":""Point"",""coordinates"":[127.78855824718535,-19.171587919282207]}"
330,352.0,-23.426788330078125,-16.57189178466797,6.854896545410156,270,720,180,0.0,"{""type"":""Point"",""coordinates"":[127.78827292994887,-19.171587919282203]}"
331,352.0,-23.86100196838379,-17.523683547973633,6.337319374084473,270,750,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.7879876127124,-19.171587919282203]}"
332,352.0,-24.186311721801758,-16.5760498046875,7.610260963439941,270,780,180,0.0,"{""type"":""Point"",""coordinates"":[127.78770229547594,-19.171587919282203]}"
333,351.0,-21.92414665222168,-16.11024284362793,5.813903331756592,270,810,180,0.0,"{""type"":""Point"",""coordinates"":[127.78741697823946,-19.171587919282203]}"
334,352.0,-22.602746963500977,-15.650766372680664,6.951981067657471,270,840,180,0.0,"{""type"":""Point"",""coordinates"":[127.78713166100299,-19.171587919282203]}"
335,352.0,-22.84204864501953,-16.308101654052734,6.533947467803955,270,870,190,3.0335572378344695,"{""type"":""Point"",""coordinates"":[127.78684634376653,-19.171587919282203]}"
336,351.0,-24.380460739135742,-16.28489875793457,8.095561981201172,270,900,180,0.0,"{""type"":""Point"",""coordinates"":[127.78656102653005,-19.171587919282203]}"
337,351.0,-23.977312088012695,-16.280075073242188,7.697237968444824,270,930,190,3.0335572385529628,"{""type"":""Point"",""coordinates"":[127.78627570929359,-19.171587919282203]}"
338,350.0,-23.149423599243164,-16.09873390197754,7.050690174102783,270,960,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.78599039205712,-19.171587919282203]}"
339,350.0,-21.410152435302734,-14.531377792358398,6.878775596618652,270,990,180,0.0,"{""type"":""Point"",""coordinates"":[127.78570507482064,-19.171587919282207]}"
340,350.0,-23.879064559936523,-16.160940170288086,7.718123435974121,270,1020,180,0.0,"{""type"":""Point"",""coordinates"":[127.78541975758418,-19.171587919282203]}"
341,351.0,-22.786785125732422,-15.7755765914917,7.011209487915039,270,1050,171,3.0335572385529628,"{""type"":""Point"",""coordinates"":[127.7851344403477,-19.171587919282203]}"
342,350.0,-23.121265411376953,-16.493127822875977,6.628138065338135,270,1080,190,3.0335572385529628,"{""type"":""Point"",""coordinates"":[127.78484912311123,-19.171587919282203]}"
343,350.0,-22.626508712768555,-16.195556640625,6.430952072143555,270,1110,190,3.0335572380739677,"{""type"":""Point"",""coordinates"":[127.78456380587477,-19.171587919282203]}"
344,349.0,-21.2827205657959,-15.4025297164917,5.880191326141357,270,1140,171,3.033557238313465,"{""type"":""Point"",""coordinates"":[127.7842784886383,-19.171587919282203]}"
345,349.0,-21.5451602935791,-14.475509643554688,7.069650173187256,270,1170,190,3.033557238313465,"{""type"":""Point"",""coordinates"":[127.78399317140183,-19.171587919282203]}"
346,350.0,-20.4047794342041,-14.284392356872559,6.120386600494385,270,1200,171,4.286098041901468,"{""type"":""Point"",""coordinates"":[127.78370785416536,-19.171587919282203]}"
347,350.0,-20.992849349975586,-14.1821928024292,6.810657024383545,270,1230,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.78342253692888,-19.171587919282203]}"
348,350.0,-21.65529441833496,-15.015646934509277,6.6396484375,270,1260,180,0.0,"{""type"":""Point"",""coordinates"":[127.78313721969242,-19.171587919282203]}"
349,350.0,-22.074878692626953,-16.263486862182617,5.811391830444336,270,1290,180,0.0,"{""type"":""Point"",""coordinates"":[127.78285190245597,-19.171587919282207]}"
350,350.0,-20.907958984375,-15.3037109375,5.604247570037842,270,1320,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.78256658521947,-19.171587919282203]}"
351,348.0,-21.591032028198242,-14.65345287322998,6.9375786781311035,270,1350,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.78228126798304,-19.171587919282203]}"
352,348.0,-19.75494956970215,-15.34256362915039,4.412385940551758,270,1380,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.78199595074656,-19.171587919282203]}"
353,349.0,-20.589008331298828,-15.329886436462402,5.259121894836426,270,1410,180,0.0,"{""type"":""Point"",""coordinates"":[127.78171063351006,-19.171587919282203]}"
354,349.0,-21.535120010375977,-15.575353622436523,5.959766864776611,270,1440,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.78142531627363,-19.171587919282203]}"
355,348.0,-21.852378845214844,-15.38879680633545,6.463581562042236,270,1470,190,4.286098041563712,"{""type"":""Point"",""coordinates"":[127.78113999903715,-19.171587919282203]}"
356,346.0,-21.80297088623047,-14.576355934143066,7.226614475250244,270,1500,180,0.0,"{""type"":""Point"",""coordinates"":[127.78085468180068,-19.171587919282203]}"
357,327.0,-27.687543869018555,-22.533245086669922,5.154298305511475,315,0,180,0.0,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.171587919282207]}"
358,327.0,-29.19656753540039,-22.160234451293945,7.036332130432129,315,30,190,3.0335541205631573,"{""type"":""Point"",""coordinates"":[127.79491879387143,-19.17139601405843]}"
359,326.0,-27.635955810546875,-21.204578399658203,6.431377410888672,315,60,180,0.0,"{""type"":""Point"",""coordinates"":[127.79471704411874,-19.171204108834665]}"
360,328.0,-24.622655868530273,-17.537446975708008,7.085209369659424,315,90,161,6.050183116683338,"{""type"":""Point"",""coordinates"":[127.79451529436604,-19.171012203610896]}"
361,330.0,-20.05466079711914,-11.903460502624512,8.151199340820312,315,120,161,6.050173840936785,"{""type"":""Point"",""coordinates"":[127.79431354461335,-19.17082029838712]}"
362,329.0,-19.464120864868164,-12.921785354614258,6.542336463928223,315,150,180,3.033540089881647,"{""type"":""Point"",""coordinates"":[127.79411179486065,-19.170628393163355]}"
363,329.0,-19.274578094482422,-12.655807495117188,6.618771076202393,315,180,180,3.0335369718234255,"{""type"":""Point"",""coordinates"":[127.79391004510794,-19.17043648793958]}"
364,329.0,-19.331205368041992,-14.148744583129883,5.182461261749268,315,210,171,6.758014912085841,"{""type"":""Point"",""coordinates"":[127.79370829535526,-19.17024458271581]}"
365,331.0,-19.50687026977539,-13.644021987915039,5.862847328186035,315,240,180,0.0,"{""type"":""Point"",""coordinates"":[127.79350654560257,-19.17005267749204]}"
366,331.0,-18.35014533996582,-13.460421562194824,4.889723300933838,315,270,180,6.05013983044898,"{""type"":""Point"",""coordinates"":[127.79330479584985,-19.169860772268265]}"
367,333.0,-20.260683059692383,-14.907328605651855,5.3533549308776855,315,300,180,0.0,"{""type"":""Point"",""coordinates"":[127.79310304609717,-19.169668867044493]}"
368,338.0,-18.228973388671875,-10.920315742492676,7.308656692504883,315,330,110,22.97477193866864,"{""type"":""Point"",""coordinates"":[127.79290129634445,-19.169476961820727]}"
369,357.0,-13.395212173461914,-2.7713449001312256,10.62386703491211,315,360,99,39.50212470394346,"{""type"":""Point"",""coordinates"":[127.79269954659176,-19.16928505659696]}"
370,368.0,-11.415117263793945,-0.6449832320213318,10.770133972167969,315,390,180,11.96823600290841,"{""type"":""Point"",""coordinates"":[127.79249779683906,-19.169093151373186]}"
371,377.0,-15.345877647399902,-6.583656311035156,8.762221336364746,315,420,134,14.840686406812175,"{""type"":""Point"",""coordinates"":[127.79229604708637,-19.168901246149414]}"
372,377.0,-19.91276741027832,-13.556010246276855,6.356757640838623,315,450,209,9.033423973653763,"{""type"":""Point"",""coordinates"":[127.79209429733368,-19.168709340925645]}"
373,374.0,-21.309471130371094,-12.424473762512207,8.884997367858887,315,480,224,22.48452732329956,"{""type"":""Point"",""coordinates"":[127.79189254758097,-19.168517435701872]}"
374,366.0,-21.003896713256836,-11.646966934204102,9.356928825378418,315,510,180,0.0,"{""type"":""Point"",""coordinates"":[127.79169079782828,-19.168325530478104]}"
375,361.0,-20.15287208557129,-11.42735767364502,8.72551441192627,315,540,180,6.050077998795254,"{""type"":""Point"",""coordinates"":[127.79148904807559,-19.168133625254335]}"
376,357.0,-21.679752349853516,-14.761894226074219,6.917857646942139,315,570,190,12.325390373223325,"{""type"":""Point"",""coordinates"":[127.79128729832289,-19.16794172003056]}"
377,356.0,-22.2156982421875,-15.415265083312988,6.800434112548828,315,600,190,3.0334870909791016,"{""type"":""Point"",""coordinates"":[127.7910855485702,-19.16774981480679]}"
378,355.0,-21.700048446655273,-15.33790111541748,6.362148284912109,315,630,180,0.0,"{""type"":""Point"",""coordinates"":[127.7908837988175,-19.16755790958302]}"
379,356.0,-22.1754150390625,-15.608643531799316,6.566771507263184,315,660,171,4.2859903226558975,"{""type"":""Point"",""coordinates"":[127.7906820490648,-19.167366004359252]}"
380,355.0,-22.406347274780273,-16.009384155273438,6.396964073181152,315,690,180,3.033476180317605,"{""type"":""Point"",""coordinates"":[127.79048029931211,-19.167174099135483]}"
381,354.0,-22.02281379699707,-16.049705505371094,5.973110198974609,315,720,180,0.0,"{""type"":""Point"",""coordinates"":[127.79027854955942,-19.166982193911714]}"
382,354.0,-21.80921173095703,-14.903528213500977,6.905684471130371,315,750,180,3.0334699459279677,"{""type"":""Point"",""coordinates"":[127.79007679980671,-19.166790288687938]}"
383,355.0,-20.908445358276367,-15.284198760986328,5.624247074127197,315,780,180,0.0,"{""type"":""Point"",""coordinates"":[127.78987505005402,-19.16659838346417]}"
384,357.0,-20.262102127075195,-14.897379875183105,5.364721775054932,315,810,180,0.0,"{""type"":""Point"",""coordinates"":[127.78967330030133,-19.166406478240393]}"
385,359.0,-18.91982078552246,-13.648221969604492,5.271598815917969,315,840,180,6.050006899984402,"{""type"":""Point"",""coordinates"":[127.78947155054861,-19.16621457301663]}"
386,358.0,-20.21071434020996,-14.865443229675293,5.345270156860352,315,870,190,3.033455918875106,"{""type"":""Point"",""coordinates"":[127.78926980079594,-19.16602266779286]}"
387,358.0,-20.19385528564453,-14.818010330200195,5.3758440017700195,315,900,190,3.0334512431125638,"{""type"":""Point"",""coordinates"":[127.78906805104322,-19.165830762569087]}"
388,355.0,-19.696937561035156,-14.404330253601074,5.292606353759766,315,930,180,6.049985262349816,"{""type"":""Point"",""coordinates"":[127.78886630129053,-19.165638857345314]}"
389,354.0,-20.33440589904785,-13.764728546142578,6.569677352905273,315,960,180,3.033445009449444,"{""type"":""Point"",""coordinates"":[127.78866455153782,-19.165446952121545]}"
390,352.0,-20.019330978393555,-14.2223482131958,5.7969818115234375,315,990,190,3.033441892746273,"{""type"":""Point"",""coordinates"":[127.78846280178513,-19.165255046897776]}"
391,352.0,-20.68756866455078,-14.834436416625977,5.853132724761963,315,1020,190,3.0334372171845665,"{""type"":""Point"",""coordinates"":[127.78826105203244,-19.165063141674004]}"
392,350.0,-21.821758270263672,-15.224620819091797,6.597136974334717,315,1050,180,3.033434100221467,"{""type"":""Point"",""coordinates"":[127.78805930227973,-19.16487123645023]}"
393,350.0,-22.435701370239258,-15.785592079162598,6.650108814239502,315,1080,180,0.0,"{""type"":""Point"",""coordinates"":[127.78785755252704,-19.164679331226463]}"
394,349.0,-23.275440216064453,-16.754697799682617,6.5207414627075195,315,1110,180,3.0334278667018637,"{""type"":""Point"",""coordinates"":[127.78765580277435,-19.164487426002694]}"
395,348.0,-23.82044219970703,-15.759048461914062,8.061393737792969,315,1140,180,3.033423191578958,"{""type"":""Point"",""coordinates"":[127.78745405302165,-19.16429552077892]}"
396,349.0,-23.292469024658203,-15.564850807189941,7.7276177406311035,315,1170,171,6.757766759476155,"{""type"":""Point"",""coordinates"":[127.78725230326896,-19.164103615555153]}"
397,350.0,-24.370637893676758,-16.270217895507812,8.100420951843262,315,1200,190,3.033416958468025,"{""type"":""Point"",""coordinates"":[127.78705055351627,-19.163911710331384]}"
398,350.0,-22.426733016967773,-15.264615058898926,7.162118911743164,315,1230,190,3.0334138410986733,"{""type"":""Point"",""coordinates"":[127.78684880376356,-19.16371980510761]}"
399,349.0,-23.653614044189453,-15.474448204040527,8.179165840148926,315,1260,180,0.0,"{""type"":""Point"",""coordinates"":[127.78664705401087,-19.16352789988384]}"
400,349.0,-23.289968490600586,-15.414475440979004,7.87549352645874,315,1290,180,0.0,"{""type"":""Point"",""coordinates"":[127.78644530425818,-19.16333599466007]}"
401,350.0,-23.070833206176758,-16.332509994506836,6.7383222579956055,315,1320,171,4.285880431327876,"{""type"":""Point"",""coordinates"":[127.78624355450548,-19.163144089436297]}"
402,350.0,-24.086809158325195,-16.117053985595703,7.969756126403809,315,1350,180,0.0,"{""type"":""Point"",""coordinates"":[127.78604180475278,-19.16295218421253]}"
403,350.0,-23.22018051147461,-15.705557823181152,7.514623165130615,315,1380,180,0.0,"{""type"":""Point"",""coordinates"":[127.7858400550001,-19.162760278988756]}"
404,350.0,-24.051437377929688,-16.647130966186523,7.404305458068848,315,1410,180,0.0,"{""type"":""Point"",""coordinates"":[127.78563830524737,-19.162568373764987]}"
405,351.0,-24.439559936523438,-16.792190551757812,7.64736795425415,315,1440,171,4.285860653489227,"{""type"":""Point"",""coordinates"":[127.7854365554947,-19.16237646854122]}"
406,350.0,-24.310115814208984,-16.24527359008789,8.064842224121094,315,1470,171,4.285854061335279,"{""type"":""Point"",""coordinates"":[127.78523480574201,-19.162184563317446]}"
407,351.0,-24.16374397277832,-16.578222274780273,7.585522174835205,315,1500,180,0.0,"{""type"":""Point"",""coordinates"":[127.78503305598929,-19.16199265809368]}"
