system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
412,327.0,-25.62445831298828,-18.347087860107422,7.277371883392334,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.172877878570485]}"
413,327.0,-22.90121841430664,-16.256399154663086,6.6448187828063965,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,327,180,371.6875,457.5,6.0502604193738545,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.173149273540634]}"
414,329.0,-17.477428436279297,-11.730627059936523,5.746801376342773,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,327,180,371.6875,457.5,3.033591538164651,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.173420668510776]}"
415,330.0,-17.591909408569336,-11.41445255279541,6.177455902099609,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.173692063480924]}"
416,330.0,-18.653318405151367,-12.149274826049805,6.504043102264404,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.17396345845107]}"
417,330.0,-18.150672912597656,-12.903912544250488,5.246760845184326,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.17423485342122]}"
418,330.0,-18.494686126708984,-13.02934741973877,5.465338706970215,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,327,180,371.6875,457.5,3.0336118079391308,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.174506248391367]}"
419,331.0,-17.833890914916992,-13.161760330200195,4.672130107879639,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,327,180,371.6875,457.5,11.968636980034864,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.17477764336151]}"
420,335.0,-19.594484329223633,-12.598172187805176,6.996313095092773,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.175049038331657]}"
421,349.0,-19.28542709350586,-12.09316635131836,7.192261219024658,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.175320433301803]}"
422,364.0,-19.73021697998047,-9.674131393432617,10.056084632873535,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.175591828271944]}"
423,370.0,-20.281835556030273,-10.650571823120117,9.631263732910156,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,327,180,371.6875,457.5,6.050359380708305,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.175863223242093]}"
424,368.0,-18.96670913696289,-10.388514518737793,8.578194618225098,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.17613461821224]}"
425,363.0,-19.105257034301758,-10.798338890075684,8.306918144226074,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.17640601318239]}"
426,361.0,-20.874818801879883,-12.270445823669434,8.604372024536133,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.176677408152536]}"
427,360.0,-20.893587112426758,-14.52050495147705,6.373082637786865,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.176948803122684]}"
428,359.0,-22.01871109008789,-15.019158363342285,6.999552249908447,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.17722019809283]}"
429,359.0,-21.2074031829834,-16.228174209594727,4.97922945022583,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.177491593062978]}"
430,358.0,-20.928911209106445,-15.2346773147583,5.694233417510986,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.177762988033123]}"
431,357.0,-21.440458297729492,-14.718460083007812,6.721998691558838,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.178034383003272]}"
432,357.0,-19.678485870361328,-14.429112434387207,5.249373912811279,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.178305777973414]}"
433,357.0,-20.218297958374023,-14.99935531616211,5.218942642211914,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.178577172943566]}"
434,355.0,-20.527542114257812,-13.642350196838379,6.885191440582275,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.178848567913708]}"
435,354.0,-20.21261978149414,-13.84895133972168,6.363668918609619,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.179119962883856]}"
436,354.0,-20.344383239746094,-14.666796684265137,5.677587509155273,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.179391357854]}"
437,354.0,-20.073875427246094,-14.794633865356445,5.279242038726807,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.179662752824147]}"
438,353.0,-20.41257095336914,-14.456321716308594,5.956250190734863,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.1799341477943]}"
439,351.0,-20.719263076782227,-14.536038398742676,6.183224678039551,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,327,180,371.6875,457.5,6.0505171315203015,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.18020554276444]}"
440,350.0,-20.92569351196289,-16.177698135375977,4.747995853424072,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,327,180,371.6875,457.5,3.0337209744625,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.180476937734586]}"
441,350.0,-21.706945419311523,-15.718663215637207,5.988281726837158,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.18074833270473]}"
442,349.0,-21.430387496948242,-15.252067565917969,6.17832088470459,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,327,180,371.6875,457.5,3.0337303333403813,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.181019727674883]}"
443,346.0,-21.344057083129883,-15.08811092376709,6.255946159362793,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,327,180,371.6875,457.5,9.034105706533733,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.181291122645032]}"
444,346.0,-22.13115692138672,-16.02463722229004,6.106520175933838,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.181562517615177]}"
445,347.0,-21.829315185546875,-15.76346206665039,6.06585168838501,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,327,180,371.6875,457.5,3.033745932084432,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.181833912585322]}"
446,347.0,-21.31053352355957,-15.219155311584473,6.091379642486572,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.182105307555467]}"
447,347.0,-20.674360275268555,-14.908607482910156,5.765753269195557,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.182376702525612]}"
448,348.0,-23.687725067138672,-16.482593536376953,7.205132961273193,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,327,180,371.6875,457.5,3.033761531432535,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.18264809749576]}"
449,347.0,-21.91754913330078,-15.291644096374512,6.625904560089111,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,327,180,371.6875,457.5,3.0337662114013573,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.182919492465906]}"
450,347.0,-21.660926818847656,-15.600310325622559,6.060616970062256,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,327,180,371.6875,457.5,3.033770891448003,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.183190887436055]}"
451,346.0,-22.12429428100586,-15.107946395874023,7.016347885131836,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,327,180,371.6875,457.5,3.033775571699273,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.183462282406204]}"
452,345.0,-21.859895706176758,-15.970274925231934,5.889621257781982,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.183733677376345]}"
453,344.0,-22.0566463470459,-15.478679656982422,6.57796573638916,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,327,180,371.6875,457.5,3.0337864921937423,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.184005072346494]}"
454,344.0,-21.090557098388672,-15.351532936096191,5.739023208618164,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.18427646731664]}"
455,344.0,-21.652223587036133,-15.92829418182373,5.723930835723877,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.184547862286784]}"
456,344.0,-21.953535079956055,-15.018346786499023,6.9351887702941895,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.184819257256937]}"
457,344.0,-21.58033561706543,-15.300921440124512,6.279414653778076,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.18509065222708]}"
458,344.0,-21.174983978271484,-15.286971092224121,5.888012409210205,180,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,327,180,371.6875,457.5,3.0338114545065187,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.185362047197227]}"
459,327.0,-27.43694496154785,-21.397397994995117,6.039547443389893,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.1717922986899]}"
460,327.0,-26.610946655273438,-19.632192611694336,6.978753089904785,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,327,180,371.6875,457.5,3.033566592652533,"{""type"":""Point"",""coordinates"":[127.7951867361713,-19.172043034948047]}"
461,328.0,-27.400405883789062,-21.186613082885742,6.213792324066162,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79507754985652,-19.17229377120619]}"
462,328.0,-25.817800521850586,-19.033395767211914,6.784405708312988,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79496836354174,-19.17254450746433]}"
463,330.0,-23.79323387145996,-15.84759521484375,7.945639610290527,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,327,161,371.6875,457.5,6.758121781149886,"{""type"":""Point"",""coordinates"":[127.79485917722697,-19.172795243722476]}"
464,329.0,-19.4686336517334,-11.515212059020996,7.9534220695495605,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79474999091218,-19.173045979980618]}"
465,328.0,-17.935266494750977,-11.799494743347168,6.135771751403809,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,327,171,371.6875,457.5,4.286142016143197,"{""type"":""Point"",""coordinates"":[127.7946408045974,-19.173296716238767]}"
466,329.0,-20.893938064575195,-12.790548324584961,8.103389739990234,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,327,171,371.6875,457.5,3.0335930975743306,"{""type"":""Point"",""coordinates"":[127.79453161828262,-19.173547452496912]}"
467,329.0,-19.598548889160156,-13.587294578552246,6.011255264282227,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79442243196785,-19.173798188755057]}"
468,330.0,-19.461036682128906,-14.288545608520508,5.17249059677124,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,327,171,371.6875,457.5,6.7581700506147,"{""type"":""Point"",""coordinates"":[127.79431324565306,-19.1740489250132]}"
469,332.0,-19.263750076293945,-14.10373592376709,5.1600141525268555,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79420405933828,-19.174299661271352]}"
470,332.0,-20.160947799682617,-14.021615028381348,6.139333724975586,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,327,171,371.6875,457.5,3.033611807951573,"{""type"":""Point"",""coordinates"":[127.7940948730235,-19.17455039752949]}"
471,336.0,-17.90165138244629,-11.31775188446045,6.583899021148682,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,327,145,371.6875,457.5,23.13548942387123,"{""type"":""Point"",""coordinates"":[127.79398568670872,-19.174801133787636]}"
472,343.0,-17.750112533569336,-6.88552188873291,10.864590644836426,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,327,90,371.6875,457.5,30.24040220375146,"{""type"":""Point"",""coordinates"":[127.79387650039395,-19.17505187004578]}"
473,364.0,-14.529634475708008,-6.088461399078369,8.441173553466797,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,327,126,371.6875,457.5,17.63950604354519,"{""type"":""Point"",""coordinates"":[127.79376731407916,-19.175302606303926]}"
474,371.0,-18.275911331176758,-8.318964958190918,9.956945419311523,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79365812776439,-19.175553342562072]}"
475,371.0,-19.59316062927246,-10.780232429504395,8.81292724609375,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7935489414496,-19.17580407882022]}"
476,366.0,-18.656936645507812,-11.973787307739258,6.683149814605713,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,327,209,371.6875,457.5,9.033821974448983,"{""type"":""Point"",""coordinates"":[127.79343975513483,-19.176054815078363]}"
477,361.0,-21.482818603515625,-11.591952323913574,9.890865325927734,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,327,180,371.6875,457.5,6.050374844588279,"{""type"":""Point"",""coordinates"":[127.79333056882004,-19.176305551336505]}"
478,359.0,-18.955425262451172,-10.228991508483887,8.726434707641602,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,327,180,371.6875,457.5,6.050384123809038,"{""type"":""Point"",""coordinates"":[127.79322138250527,-19.17655628759465]}"
479,357.0,-20.82862663269043,-14.72956371307373,6.099062919616699,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,327,180,371.6875,457.5,6.050393402303763,"{""type"":""Point"",""coordinates"":[127.79311219619049,-19.176807023852795]}"
480,357.0,-24.694257736206055,-15.405232429504395,9.289024353027344,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,327,180,371.6875,457.5,3.0336585892075627,"{""type"":""Point"",""coordinates"":[127.7930030098757,-19.17705776011094]}"
481,356.0,-23.747108459472656,-15.214030265808105,8.533079147338867,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,327,180,371.6875,457.5,3.0336632677813755,"{""type"":""Point"",""coordinates"":[127.79289382356093,-19.17730849636909]}"
482,355.0,-22.024085998535156,-15.359665870666504,6.6644206047058105,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,327,180,371.6875,457.5,3.0336679463062115,"{""type"":""Point"",""coordinates"":[127.79278463724614,-19.17755923262723]}"
483,356.0,-20.121191024780273,-15.709372520446777,4.411818504333496,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,327,190,371.6875,457.5,3.0336726250933284,"{""type"":""Point"",""coordinates"":[127.79267545093137,-19.177809968885377]}"
484,355.0,-21.164278030395508,-15.041635513305664,6.122642993927002,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,327,190,371.6875,457.5,3.033677303066702,"{""type"":""Point"",""coordinates"":[127.79256626461658,-19.178060705143515]}"
485,354.0,-20.174619674682617,-14.208285331726074,5.966335296630859,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79245707830181,-19.178311441401668]}"
486,354.0,-19.826313018798828,-14.34468936920166,5.48162317276001,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,327,171,371.6875,457.5,3.0336866611303575,"{""type"":""Point"",""coordinates"":[127.79234789198702,-19.17856217765981]}"
487,353.0,-21.081310272216797,-14.712800979614258,6.3685078620910645,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,327,180,371.6875,457.5,3.033689780373485,"{""type"":""Point"",""coordinates"":[127.79223870567225,-19.17881291391796]}"
488,352.0,-21.1817569732666,-15.282571792602539,5.899185657501221,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,327,180,371.6875,457.5,3.0336944592336033,"{""type"":""Point"",""coordinates"":[127.79212951935747,-19.1790636501761]}"
489,352.0,-19.797449111938477,-14.286946296691895,5.510502338409424,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,327,180,371.6875,457.5,3.033699138361725,"{""type"":""Point"",""coordinates"":[127.79202033304269,-19.179314386434243]}"
490,351.0,-19.812559127807617,-14.279694557189941,5.532865047454834,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79191114672791,-19.17956512269239]}"
491,350.0,-19.906261444091797,-14.274262428283691,5.631999492645264,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,327,190,371.6875,457.5,3.0337084965359638,"{""type"":""Point"",""coordinates"":[127.79180196041312,-19.17981585895053]}"
492,350.0,-19.389942169189453,-13.707284927368164,5.682657718658447,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79169277409835,-19.18006659520868]}"
493,351.0,-18.831268310546875,-14.104545593261719,4.7267231941223145,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79158358778356,-19.180317331466824]}"
494,351.0,-19.685205459594727,-13.942977905273438,5.742227554321289,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,327,190,371.6875,457.5,3.033722534352356,"{""type"":""Point"",""coordinates"":[127.79147440146879,-19.18056806772497]}"
495,351.0,-20.302936553955078,-13.892759323120117,6.410177230834961,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,327,199,371.6875,457.5,6.050538785940359,"{""type"":""Point"",""coordinates"":[127.791365215154,-19.180818803983115]}"
496,349.0,-20.249881744384766,-14.167221069335938,6.082661151885986,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,327,190,371.6875,457.5,3.033731893231372,"{""type"":""Point"",""coordinates"":[127.79125602883923,-19.181069540241257]}"
497,350.0,-19.406288146972656,-13.782483100891113,5.623804092407227,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,327,180,371.6875,457.5,3.0337365726666157,"{""type"":""Point"",""coordinates"":[127.79114684252445,-19.18132027649941]}"
